 DATE , SALES , COST_OF_SALES , QUANTITY_SOLD , DAILY_SALES_PRICE_PER_UNIT , DAILY_GROSS_PROFIT_PERCENT , DAILY_GROSS_PROFIT_PER_UNIT_PERCENT , AVG_UNIT_SALES_PRICE , PROMOTION , PRICE_ELASTICITY , PERFORMANCE_PERIOD , AVG_UNIT_PRICE , AVG_QTY_SOLD , AVG_GROSS_PROFIT_PCT , PERFORMANCE_FLAG 
"R42,549.00","R200,616.08","R217,104.58","R6,007.00",R33.40,-R8.22,-R8.22,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,848.00","R292,634.75","R304,508.38","R9,018.00",R32.45,-R4.06,-R4.06,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,213.00","R56,976.79","R59,094.08","R1,474.00",R38.65,-R3.72,-R3.72,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,579.00","R51,907.94","R44,544.63","R1,234.00",R42.06,R14.19,R14.19,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,879.00","R258,066.17","R287,168.57","R8,400.00",R30.72,-R11.28,-R11.28,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,244.00","R387,639.12","R426,783.30","R11,330.00",R34.21,-R10.10,-R10.10,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,610.00","R153,893.69","R163,401.33","R4,507.00",R34.15,-R6.18,-R6.18,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,910.00","R283,850.60","R304,440.65","R8,747.00",R32.45,-R7.25,-R7.25,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,275.00","R190,892.46","R216,571.06","R5,720.00",R33.37,-R13.45,-R13.45,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,641.00","R58,796.79","R57,168.56","R1,581.00",R37.19,R2.77,R2.77,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,668.00","R67,458.30","R66,529.44","R1,974.00",R34.17,R1.38,R1.38,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,033.00","R57,310.19","R58,531.41","R1,392.00",R41.17,-R2.13,-R2.13,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,398.00","R397,984.33","R437,198.93","R11,900.00",R33.44,-R9.85,-R9.85,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,941.00","R81,991.88","R80,112.55","R2,232.00",R36.73,R2.29,R2.29,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,306.00","R119,047.41","R124,349.27","R3,231.00",R36.85,-R4.45,-R4.45,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,672.00","R124,988.16","R113,187.85","R2,929.00",R42.67,R9.44,R9.44,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,972.00","R88,321.63","R79,880.24","R2,068.00",R42.71,R9.56,R9.56,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,337.00","R238,637.82","R274,093.58","R7,139.00",R33.43,-R14.86,-R14.86,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,002.00","R133,307.37","R136,003.48","R3,237.00",R41.18,-R2.02,-R2.02,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,367.00","R161,267.52","R175,378.15","R4,592.00",R35.12,-R8.75,-R8.75,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,429.00","R163,079.38","R160,332.59","R4,270.00",R38.19,R1.68,R1.68,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,727.00","R357,369.27","R352,250.83","R10,518.00",R33.98,R1.43,R1.43,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,092.00","R224,102.89","R244,359.81","R5,937.00",R37.75,-R9.04,-R9.04,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,458.00","R84,836.41","R84,595.22","R2,155.00",R39.37,R0.28,R0.28,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,758.00","R131,842.57","R130,405.26","R3,807.00",R34.63,R1.09,R1.09,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,123.00","R198,985.40","R209,483.88","R5,150.00",R38.64,-R5.28,-R5.28,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,489.00","R455,554.34","R489,215.07","R13,321.00",R34.20,-R7.39,-R7.39,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,788.00","R207,429.43","R215,118.85","R6,448.00",R32.17,-R3.71,-R3.71,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,153.00","R472,160.75","R508,265.15","R12,507.00",R37.75,-R7.65,-R7.65,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,519.00","R204,028.18","R216,777.32","R5,959.00",R34.24,-R6.25,-R6.25,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,819.00","R62,073.59","R60,083.87","R1,772.00",R35.03,R3.21,R3.21,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,184.00","R165,557.76","R175,871.11","R4,385.00",R37.76,-R6.23,-R6.23,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,550.00","R211,700.81","R229,023.81","R6,345.00",R33.36,-R8.18,-R8.18,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,849.00","R212,360.99","R221,017.07","R6,548.00",R32.43,-R4.08,-R4.08,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,214.00","R53,433.67","R55,516.53","R1,381.00",R38.69,-R3.90,-R3.90,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,580.00","R93,508.63","R80,346.69","R2,223.00",R42.06,R14.08,R14.08,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,880.00","R594,007.21","R660,937.80","R19,317.00",R30.75,-R11.27,-R11.27,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,245.00","R461,188.00","R504,578.19","R13,484.00",R34.20,-R9.41,-R9.41,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,611.00","R159,625.74","R169,479.11","R4,672.00",R34.17,-R6.17,-R6.17,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,911.00","R264,317.11","R283,912.97","R8,147.00",R32.44,-R7.41,-R7.41,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,276.00","R143,082.13","R162,929.02","R4,288.00",R33.37,-R13.87,-R13.87,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,642.00","R57,019.39","R55,187.38","R1,534.00",R37.17,R3.21,R3.21,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,642.00","R326,906.07","R333,806.29","R10,084.00",R32.42,-R2.11,-R2.11,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,007.00","R245,813.29","R267,734.73","R6,371.00",R38.58,-R8.92,-R8.92,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,372.00","R164,527.54","R179,308.95","R4,694.00",R35.05,-R8.98,-R8.98,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,915.00","R518,693.53","R557,939.37","R15,986.00",R32.45,-R7.57,-R7.57,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,280.00","R451,100.06","R515,549.39","R13,508.00",R33.40,-R14.29,-R14.29,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,646.00","R142,758.88","R126,506.34","R3,540.00",R40.33,R11.38,R11.38,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,946.00","R205,368.92","R201,281.24","R5,581.00",R36.80,R1.99,R1.99,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,311.00","R192,001.03","R201,125.78","R5,211.00",R36.85,-R4.75,-R4.75,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,677.00","R97,039.01","R89,413.42","R2,266.00",R42.82,R7.86,R7.86,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,976.00","R71,590.37","R69,654.93","R1,784.00",R40.13,R2.70,R2.70,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,341.00","R201,048.83","R219,110.39","R5,732.00",R35.07,-R8.98,-R8.98,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,673.00","R143,192.53","R140,505.63","R4,191.00",R34.17,R1.88,R1.88,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,038.00","R102,072.44","R103,634.96","R2,479.00",R41.17,-R1.53,-R1.53,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,403.00","R264,159.30","R280,392.27","R7,712.00",R34.25,-R6.15,-R6.15,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,701.00","R538,827.20","R557,567.14","R16,884.00",R31.91,-R3.48,-R3.48,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,066.00","R249,380.57","R268,761.83","R6,611.00",R37.72,-R7.77,-R7.77,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,432.00","R129,719.05","R131,961.93","R3,364.00",R38.56,-R1.73,-R1.73,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,732.00","R136,001.98","R134,523.07","R3,997.00",R34.03,R1.09,R1.09,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,097.00","R510,289.22","R554,159.82","R13,503.00",R37.79,-R8.60,-R8.60,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,463.00","R90,716.55","R95,543.13","R2,446.00",R37.09,-R5.32,-R5.32,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,762.00","R131,436.79","R127,601.94","R3,697.00",R35.55,R2.92,R2.92,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,127.00","R259,541.61","R273,280.05","R6,721.00",R38.62,-R5.29,-R5.29,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,493.00","R297,500.67","R319,786.36","R8,717.00",R34.13,-R7.49,-R7.49,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,793.00","R328,217.77","R340,913.59","R10,223.00",R32.11,-R3.87,-R3.87,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,158.00","R269,835.83","R290,492.11","R7,148.00",R37.75,-R7.66,-R7.66,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,524.00","R373,959.36","R396,324.18","R10,896.00",R34.32,-R5.98,-R5.98,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,823.00","R93,450.53","R90,927.09","R2,667.00",R35.04,R2.70,R2.70,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,188.00","R268,410.48","R284,592.99","R7,104.00",R37.78,-R6.03,-R6.03,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,554.00","R242,185.18","R261,534.91","R7,259.00",R33.36,-R7.99,-R7.99,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,854.00","R307,272.68","R319,500.01","R9,473.00",R32.44,-R3.98,-R3.98,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,219.00","R81,142.03","R83,114.58","R2,074.00",R39.12,-R2.43,-R2.43,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,585.00","R48,442.17","R41,610.78","R1,152.00",R42.05,R14.10,R14.10,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,885.00","R464,067.80","R517,180.54","R15,100.00",R30.73,-R11.45,-R11.45,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,250.00","R271,551.10","R293,343.87","R7,938.00",R34.21,-R8.03,-R8.03,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,616.00","R369,091.06","R391,842.50","R10,800.00",R34.18,-R6.16,-R6.16,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,669.00","R64,640.37","R63,757.84","R1,892.00",R34.17,R1.37,R1.37,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,034.00","R134,540.21","R137,221.54","R3,268.00",R41.17,-R1.99,-R1.99,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,399.00","R512,603.10","R561,872.21","R15,345.00",R33.41,-R9.61,-R9.61,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,942.00","R69,704.49","R68,293.10","R1,898.00",R36.73,R2.02,R2.02,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,307.00","R285,081.97","R297,627.69","R7,731.00",R36.88,-R4.40,-R4.40,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,673.00","R67,521.04","R61,233.72","R1,582.00",R42.68,R9.31,R9.31,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,973.00","R101,037.83","R93,177.88","R2,375.00",R42.54,R7.78,R7.78,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,338.00","R260,653.67","R283,981.15","R7,423.00",R35.11,-R8.95,-R8.95,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,638.00","R223,937.97","R230,079.62","R6,827.00",R32.80,-R2.74,-R2.74,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,003.00","R216,389.50","R235,723.76","R5,607.00",R38.59,-R8.93,-R8.93,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,368.00","R208,583.22","R227,060.26","R5,945.00",R35.09,-R8.86,-R8.86,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,728.00","R163,865.49","R160,525.43","R4,791.00",R34.20,R2.04,R2.04,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,093.00","R215,203.56","R234,819.45","R5,706.00",R37.72,-R9.12,-R9.12,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,459.00","R64,308.91","R68,427.59","R1,746.00",R36.83,-R6.40,-R6.40,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,759.00","R154,850.06","R150,644.35","R4,398.00",R35.21,R2.72,R2.72,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,124.00","R385,482.87","R406,252.01","R9,986.00",R38.60,-R5.39,-R5.39,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,490.00","R556,865.20","R598,925.67","R16,276.00",R34.21,-R7.55,-R7.55,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,789.00","R503,149.43","R521,651.09","R15,637.00",R32.18,-R3.68,-R3.68,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,154.00","R546,135.46","R588,250.18","R14,475.00",R37.73,-R7.71,-R7.71,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,520.00","R172,797.94","R183,715.81","R5,048.00",R34.23,-R6.32,-R6.32,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,820.00","R93,619.85","R90,294.38","R2,672.00",R35.04,R3.55,R3.55,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,185.00","R212,465.08","R225,678.93","R5,627.00",R37.76,-R6.22,-R6.22,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,551.00","R282,757.71","R305,894.18","R8,482.00",R33.34,-R8.18,-R8.18,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,850.00","R198,019.33","R205,903.82","R6,102.00",R32.45,-R3.98,-R3.98,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,215.00","R55,134.08","R57,064.75","R1,423.00",R38.74,-R3.50,-R3.50,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,581.00","R95,343.60","R81,874.29","R2,267.00",R42.06,R14.13,R14.13,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,881.00","R717,096.71","R797,788.89","R23,310.00",R30.76,-R11.25,-R11.25,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,246.00","R202,249.68","R220,152.19","R5,913.00",R34.20,-R8.85,-R8.85,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,612.00","R133,961.97","R142,299.92","R3,924.00",R34.14,-R6.22,-R6.22,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,912.00","R358,024.98","R384,823.44","R11,036.00",R32.44,-R7.49,-R7.49,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,277.00","R323,548.79","R368,434.89","R9,693.00",R33.38,-R13.87,-R13.87,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,643.00","R155,918.38","R151,036.45","R4,216.00",R36.98,R3.13,R3.13,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,670.00","R137,693.87","R135,609.51","R4,030.00",R34.17,R1.51,R1.51,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,035.00","R200,193.61","R203,814.74","R4,862.00",R41.18,-R1.81,-R1.81,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,400.00","R218,104.07","R238,662.19","R6,525.00",R33.43,-R9.43,-R9.43,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,943.00","R166,652.39","R163,319.72","R4,537.00",R36.73,R2.00,R2.00,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,308.00","R391,656.21","R429,832.83","R11,148.00",R35.13,-R9.75,-R9.75,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,674.00","R70,020.60","R62,316.15","R1,639.00",R42.72,R11.00,R11.00,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,639.00","R300,345.48","R306,986.12","R9,268.00",R32.41,-R2.21,-R2.21,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,004.00","R365,055.31","R398,013.35","R9,464.00",R38.57,-R9.03,-R9.03,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,369.00","R325,457.53","R353,929.74","R9,266.00",R35.12,-R8.75,-R8.75,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,729.00","R190,719.61","R187,072.60","R5,583.00",R34.16,R1.91,R1.91,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,094.00","R355,534.91","R386,988.91","R9,421.00",R37.74,-R8.85,-R8.85,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,460.00","R131,168.49","R138,589.10","R3,554.00",R36.91,-R5.66,-R5.66,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,790.00","R603,748.79","R626,259.39","R18,775.00",R32.16,-R3.73,-R3.73,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,155.00","R264,637.37","R284,828.66","R7,009.00",R37.76,-R7.63,-R7.63,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,521.00","R258,970.65","R274,386.02","R7,542.00",R34.34,-R5.95,-R5.95,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,851.00","R295,508.33","R307,222.40","R9,108.00",R32.44,-R3.96,-R3.96,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,216.00","R145,033.61","R149,876.87","R3,740.00",R38.78,-R3.34,-R3.34,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,582.00","R59,514.99","R51,145.40","R1,415.00",R42.06,R14.06,R14.06,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,882.00","R358,171.00","R398,562.61","R11,646.00",R30.75,-R11.28,-R11.28,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,247.00","R332,559.77","R361,970.29","R9,721.00",R34.21,-R8.84,-R8.84,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,613.00","R236,305.16","R250,572.45","R6,918.00",R34.16,-R6.04,-R6.04,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,643.00","R307,043.94","R313,652.35","R9,470.00",R32.42,-R2.15,-R2.15,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,008.00","R178,394.81","R194,427.45","R4,624.00",R38.58,-R8.99,-R8.99,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,373.00","R274,990.15","R299,576.24","R7,843.00",R35.06,-R8.94,-R8.94,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,916.00","R656,245.83","R705,891.30","R20,223.00",R32.45,-R7.57,-R7.57,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,281.00","R202,902.62","R232,360.33","R6,085.00",R33.34,-R14.52,-R14.52,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,647.00","R96,620.99","R85,491.83","R2,397.00",R40.31,R11.52,R11.52,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,947.00","R99,244.68","R90,949.44","R2,519.00",R39.40,R8.36,R8.36,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,312.00","R201,367.79","R220,580.00","R5,731.00",R35.14,-R9.54,-R9.54,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,678.00","R168,349.27","R156,675.59","R3,938.00",R42.75,R6.93,R6.93,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,977.00","R54,996.62","R54,503.03","R1,368.00",R40.20,R0.90,R0.90,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R42,342.00","R317,690.76","R345,449.53","R9,038.00",R35.15,-R8.74,-R8.74,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
"R41,674.00","R130,126.65","R128,496.29","R3,809.00",R34.16,R1.25,R1.25,R35.40,,, NORMAL ,R37.07,"R5,014.12",-R0.87, NORMAL PERIOD (Baseline) 
